X.,Game,Release.date,Price,Score.rank,Userscore...Metascore,Owners,Playtime,Median,Developer.s,Publisher.s
936,Pitiri 1977,7-Nov-14,3.99,0.33,70,"50,000?..?100,000",00:00,00:00,ILIKESCIFI Games,ILIKESCIFI Games
943,Xenophage: Alien Bloodsport,5-May-14,NA,NA,N/A,"50,000?..?100,000",00:00,00:00,Argo Games,3D Realms (Apogee Software)
959,War of the Human Tanks,10-Jan-14,9.99,0.84,92,"50,000?..?100,000",00:00,00:00,Yakiniku Banzai,Fruitbat Factory
961,Monuments of Mars,5-May-14,NA,NA,N/A,"50,000?..?100,000",00:00,00:00,3D Realms (Apogee Software),3D Realms (Apogee Software)
962,"7,62 High Calibre",30-Apr-14,4.99,0.51,80,"50,000?..?100,000",00:00,00:00,Apeiron,1C Entertainment
965,A Wizard's Lizard,16-Jun-14,9.99,0.28,67,"50,000?..?100,000",00:00,00:00,Lost Decade Games,Lost Decade Games
967,Final Slam 2,12-Jun-14,3.99,0.04,31,"50,000?..?100,000",00:00,00:00,Josh Tam Universe,OtakuMaker SARL
980,Rise of the Triad: Dark War,5-May-14,6.99,NA,N/A,"50,000?..?100,000",00:00,00:00,3D Realms (Apogee Software),Apogee Software
991,TinyKeep,29-Sep-14,9.99,0.27,66,"50,000?..?100,000",00:00,00:00,Phigames,Digital Tribe
995,Left in the Dark: No One on Board,2-Oct-14,9.99,0.56,82,"50,000?..?100,000",00:00,00:00,Moonrise Interactive,Artifex Mundi
996,Crystal Caves,5-May-14,4.99,0.87,93,"50,000?..?100,000",00:00,00:00,3D Realms (Apogee Software),Apogee Software
1002,AR-K,21-Jul-14,7.99,0.16,56,"50,000?..?100,000",00:00,00:00,GATO STUDIO,GATO STUDIO
1004,Amerzone: The Explorer?™s Legacy,22-Aug-14,4.99,0.28,67,"50,000?..?100,000",00:00,00:00,Microids,Microids
1006,One Day For Ched,12-Sep-14,3.99,0.01,12,"50,000?..?100,000",00:00,00:00,BS1 & BSL Team,Strategy First
1013,Wildlife Park 2,17-Jul-14,6.99,0.27,66,"50,000?..?100,000",00:00,00:00,b-alive gmbh,b-alive gmbh
1022,Rabbit Hole 3D: Steam Edition,25-Apr-14,2.99,0.23,63,"50,000?..?100,000",00:00,00:00,Somi,Zero Rock Entertainment
1026,Platypus,15-Aug-14,6.99,0.9,94,"50,000?..?100,000",00:00,00:00,Idigicon,KISS ltd
1032,Blast Em!,22-Jan-14,3.99,0.13,53,"50,000?..?100,000",00:00,00:00,Xiotex Studios Ltd,Xiotex Studios Ltd
1037,Raptor: Call of the Shadows (1994 Classic Edition),5-May-14,4.99,0.9,94,"50,000?..?100,000",00:00,00:00,Cygnus Studios,Apogee Software
1063,Adventurer Manager,4-Dec-14,4.99,0.19,60,"50,000?..?100,000",00:00,00:00,Vigilant Addiction Studios,"BBEW BBEW, LLC"
1069,GIGANTIC ARMY,6-Mar-14,5.99,0.49,79,"50,000?..?100,000",00:00,00:00,ASTRO PORT,Nyu Media
1078,Leviathan: The Last Day of the Decade,18-Nov-14,14.99,0.51,80,"50,000?..?100,000",00:00,00:00,Lostwood,Lostwood
1081,AppGameKit: Easy Game Development,21-Nov-14,39.99,0.66,86,"50,000?..?100,000",00:00,00:00,The Game Creators,The Game Creators
1103,Carmageddon TDR 2000,4-Dec-14,4.99,0.43,76,"50,000?..?100,000",00:00,00:00,Torus Games,Stainless Games Ltd
1104,Ichi,12-Jun-14,4.99,0.77,90,"50,000?..?100,000",00:00,00:00,Stolen Couch Games,Stolen Couch Games
1109,Lamia Must Die,17-Feb-14,0,0.23,63,"50,000?..?100,000",00:00,00:00,Tuomo Laine,Tuomo Laine
1120,Math Rescue,5-May-14,4.99,NA,N/A,"50,000?..?100,000",00:00,00:00,Redwood Games,3D Realms (Apogee Software)
1122,The Original Strife: Veteran Edition,12-Dec-14,9.99,0.93,95,"50,000?..?100,000",00:00,00:00,Rogue Entertainment,Nightdive Studios
1127,Electronic Super Joy: Groove City,6-Jun-14,4.99,0.51,80,"50,000?..?100,000",00:00,00:00,"Michael Todd Games, Yazar Media Group LLC",Yazar Media Group LLC
1129,Paganitzu,5-May-14,4.99,NA,N/A,"50,000?..?100,000",00:00,00:00,3D Realms (Apogee Software),3D Realms (Apogee Software)
1132,Monster Bash,5-May-14,4.99,NA,N/A,"50,000?..?100,000",00:00,00:00,3D Realms (Apogee Software),Apogee Software
